full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label
Robert Smith,TRUE,robertsmith,FALSE,Robert_58,FALSE,XXX-XX-XXXX,TRUE,FR93975955364,FALSE,ZW6MAE93Y,FALSE,2DRP68VJ,FALSE,redacted,FALSE,CERT-2002-892642,TRUE,MRN-4430299,TRUE,57873781,TRUE,,FALSE,6621822479224767,TRUE,robert.smith@company.org,TRUE,-5894,FALSE,,FALSE,"1073 Oak Avenue, Chicago, IL 77881, USA",TRUE,Latitude: 64.349026; Longitude: 161.507411,TRUE,127.0.0.1,TRUE,SN-6590960,TRUE,c8:98:a0:7c:64:62,TRUE
CHRIS SMITH,TRUE,chrissmith,FALSE,corp:CHRIS SMITH,TRUE,XXX-XX-XXXX,TRUE,7.61681E+11,FALSE,GHWRVI,FALSE,4GYDEP,FALSE,,FALSE,CERT-2002-513913,TRUE,MRN-9205948,TRUE,3530532562,TRUE,**** **** **** 4114,FALSE,6103891667709525,TRUE,chris.smith@testmail.com,TRUE,+33 8 36 20 29,TRUE,,FALSE,"8510 Pine Lane, Chicago, NY 18067, USA
PO Box 9552",TRUE,"3.690338,161.049237",TRUE,6.178.60.237,TRUE,SN-5593604,TRUE,b79b.3745.6280,FALSE
PATRICIA D'SOUZA,TRUE,patriciadsouza,FALSE,PATRICIA_40,FALSE,172806950,TRUE,FR98020291726,FALSE,PGSXYI,FALSE,ODNDIREOBA,FALSE,GOV-221181,TRUE,CERT-2006-069114,TRUE,MRN-4421437,TRUE,35076499,TRUE,**** **** **** 2255,FALSE,4238143316166974,TRUE,PATRICIA.DSOUZA@example.com,TRUE,+33 6 92 57 76,TRUE,+33 5 26 36 61,TRUE,"5553 Pine Lane, Seattle, WA 47435, USA",TRUE,43.338148;126.243331,TRUE,127.0.0.1,TRUE,,FALSE,9d8e.191e.4ff9,FALSE
Olivia Martin,TRUE,oliviamartin666,FALSE,corp:Olivia Martin,TRUE,,FALSE,FR14876096737,FALSE,LDXA1WC,FALSE,#NAME?,FALSE,,FALSE,CERT-2002-108511,TRUE,MRN-2089676,TRUE,4310 7722,FALSE,**** **** **** 0526,FALSE,4522377504480638,TRUE,olivia.martin+910@example.com,TRUE,(594) 827-1570 x320,TRUE,,FALSE,"4318 Sunset Blvd, Chicago, CA 86939, USA",TRUE,46.364836;-84.533808,TRUE,159.212.234.237,TRUE,VANU0KP2LRZR,FALSE,0496b62c2b10,TRUE
Linda O'Moreau,TRUE,lindaomoreau272,TRUE,corp:Linda O'Moreau,TRUE,180 81 2358,TRUE,3.36983E+11,FALSE,L2JRTVIL4,FALSE,QIY5OI4LLJ,FALSE,,FALSE,CERT-2011-249680,TRUE,MRN-0169932,TRUE,81320723,TRUE,4184655063698519,TRUE,4644995143704345,TRUE,linda.omoreau+95@company.org,TRUE,(228) 438-5216 x455,TRUE,-3850,FALSE,"9682 Maple Drive, Chicago, WA 40986, USA",TRUE,"{""lat"": -31.15297, ""lon"": 2.202018}",TRUE,7.152.160.54,TRUE,SN-6412759,TRUE,b2-85-e4-2b-b7-85,TRUE
Léa leClerC,TRUE,léaleclerc,FALSE,Léa_1,FALSE,000-00-0000,FALSE,039726754576,TRUE,MHNJ156,FALSE,TMW8XG33,FALSE,,FALSE,CERT-2016-379556,TRUE,MRN-9225437,TRUE,0997 28554,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4770354766307798,TRUE,léa.leclerc+156@company.org,TRUE,-7351,FALSE,-2794,FALSE,"150 Avenue des Champs-Élysées, Résidence Le Parc 89501 Paris, France",TRUE,POINT(25.988385 -58.232769),TRUE,62.246.96.178,TRUE,SN-1468326,TRUE,6b-7d-9d-d4-af-21,TRUE
Mathieu Nguyen,TRUE,mathieunguyen_dev,FALSE,corp:Mathieu Nguyen,TRUE,680 21 3794,TRUE,5.0909E+11,FALSE,8DLTYZ7K,FALSE,9X9WVLBE,FALSE,GOV-101693,TRUE,CERT-2020-733344,TRUE,MRN-4484792,TRUE,9103 20410,FALSE,,FALSE,masked: **** **** **** 5678,FALSE,mathieu.nguyen+438@mydomain.fr,TRUE,(927) 379-6715 x985,TRUE,,FALSE,"112 Boulevard Saint-Germain, 54955 Toulouse, France",TRUE,"10.932587,130.165378",TRUE,d3bd:8f62::221c:32e9:bf84:2af:a043,TRUE,,FALSE,18:99:CB:D0:03:C7,TRUE
Mathieu-Williams,TRUE,mathieu-williams,TRUE,acct_Mathieu-Williams,TRUE,579 70 9997,TRUE,NID-FBTKB6SF,TRUE,80URC39,TRUE,LUVCXTHVHD-N,FALSE,,FALSE,CERT-2014-796006,TRUE,MRN-7960616,TRUE,2.26916E+11,FALSE,**** **** **** 8568,TRUE,4984913878701883,TRUE,"""mathieuwilliams@4""@testmail.com",TRUE,+33 1 75 18 34,TRUE,+33 1 74 28 33,TRUE,"73 Rue du Faubourg, Résidence Les Tilleuls 67435 Paris, France",TRUE,68.527331;31.006442,TRUE,127.0.0.1,TRUE,SJVBAL6SKIRG,FALSE,3f:72:30:7a:fd:fc,FALSE
DR. PATRICIA WILLIAMS NGUYEN DUPONT MARTIN BROWN BROWN,TRUE,patriciawilliams,FALSE,acct_PATRICIA_WILLIAMS,FALSE,394421654,TRUE,FR43178421391,FALSE,4I2HXQJKQ,FALSE,KUAN7N,FALSE,GOV-388415,TRUE,CERT-2005-301961,TRUE,MRN-2372074,TRUE,189451088,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6972040932424302,TRUE,dr.patricia.williams.nguyen.dupont.martin.brown.brown+508@sample.co.uk,TRUE,+33 7 86 19 16,TRUE,,FALSE,"7713 Maple Drive, New York, IL 48126, USA",TRUE,-25.208536;179.847007,TRUE,2778:b619:4964:6bc7:2ba7::ed51:fc6b,TRUE,WDG8DDXRSBJ3,FALSE,1e3b407131c7,FALSE
Linda Martin,TRUE,lindamartin948,TRUE,corp:Linda Martin,TRUE,764172743,TRUE,FR97806437196,TRUE,HWYVPX,FALSE,FGURLQAF,FALSE,GOV-464161,TRUE,CERT-2021-777341,TRUE,MRN-7908680,TRUE,84978507867,TRUE,5815808678945118,TRUE,**** **** **** 4199,FALSE,LINDA.MARTIN@example.com,TRUE,(926) 947-9590 x914,TRUE,+33 2 68 19 34,TRUE,"7939 Elm St, San Francisco, WA 70280, USA",TRUE,Latitude: -42.39383; Longitude: 120.061344,TRUE,127.0.0.1,TRUE,4O4NG0J2WK5T,FALSE,2b:16:08:cc:e2:f0,TRUE
Chris Smith,TRUE,chrissmith,FALSE,Chris_19,FALSE,538 07 5429,TRUE,NID-G70213RT,FALSE,L659A5M,FALSE,CT1OCY,FALSE,redacted,FALSE,CERT-2014-794447,TRUE,MRN-9602964,TRUE,2789328732,TRUE,**** **** **** 9454,FALSE,masked: **** **** **** 5678,FALSE,CHRIS.SMITH@SAMPLE.CO.UK,TRUE,+33 7 29 37 18,TRUE,,FALSE,"5536 2nd Ave, San Francisco, WA 18415, USA",TRUE,POINT(-18.544075 71.70496),TRUE,127.0.0.1,TRUE,SN-8368075,TRUE,47:eb:f9:73:46:07,TRUE
Tom Johnson,TRUE,tomjohnson123,FALSE,Tom Johnson Account,TRUE,635706231,TRUE,2.55395E+11,FALSE,X9M0JSL,FALSE,VFV1TT,FALSE,redacted,FALSE,CERT-2017-498700,TRUE,MRN-1359358,TRUE,1536 720975,TRUE,5912856859441645,TRUE,**** **** **** 8456,FALSE,tom.johnson@service.net,TRUE,(966) 554-2642 x514,TRUE,-5347,FALSE,"3633 Sunset Blvd
Apt 468, New York, TX 35801",TRUE,Latitude: 42.227381; Longitude: -13.200096,TRUE,15.232.29.48,TRUE,B3Y11CYWB6XJ,FALSE,18:d7:d1:be:b1:6b,TRUE
JOHN D'SOUZA,TRUE,johndsouza,FALSE,corp:JOHN D'SOUZA,TRUE,260-69-2334,TRUE,8.77405E+11,FALSE,FKVP7PQF,FALSE,1X3I20,FALSE,redacted,FALSE,CERT-2011-442297,TRUE,MRN-6703933,TRUE,66646518,TRUE,**** **** **** 0698,TRUE,**** **** **** 0303,FALSE,john.dsouza..x@example.com,TRUE,-6781,FALSE,,FALSE,"497 Oak Avenue, Seattle, IL 92917, USA, near the big, old, oak tree, behind the museum",TRUE,-60.374369;78.659906,TRUE,127.0.0.1,TRUE,SN-6324069,TRUE,64:ab:99:a4:ce:22,TRUE
Élodie O'Nguyen,TRUE,élodieonguyen,FALSE,corp:Élodie O'Nguyen,TRUE,314442999,TRUE,FR98749320392,FALSE,X58XSU4Y,FALSE,NAJQ0SNB6H,FALSE,,FALSE,CERT-2004-181723,TRUE,MRN-5041226,TRUE,8280 71002,TRUE,,FALSE,4173868165223503,TRUE,élodie.onguyen@company.org,TRUE,+33 3 62 94 90,FALSE,,FALSE,"114 Place de la République, 69673 Nice, France",TRUE,POINT(27.441617 -25.401091),TRUE,7491:6f35:10e5:b91d:6e5a:f8c8::15f7,TRUE,IYHDPPJR945M,FALSE,378c.38d1.c929,TRUE
luc de la cruz,FALSE,lucdelacruz,TRUE,luc de la cruz Account,FALSE,Not Provided,FALSE,5.93922E+11,FALSE,U1UC4A,TRUE,1XEA1N0HEI,FALSE,redacted,FALSE,CERT-2009-043030,TRUE,MRN-1730699,TRUE,6083 191260,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6662300560944616,TRUE,LUC.DE.LA.CRUZ@testmail.com,TRUE,+33 4 84 22 87,FALSE,+33 8 29 82 85,TRUE,"49 Place de la République, 42219 Toulouse, France",TRUE,POINT(-27.868578 -65.144605),TRUE,:5fe4:8098:74ac:5630:294c:3390:2606,FALSE,SN-7988235,TRUE,bd53.7ffb.066a,FALSE
Luc Dupont,FALSE,lucdupont,FALSE,Luc_85,FALSE,694265661,TRUE,FR72239176196,FALSE,HNU5TA7,FALSE,T2RB2M4J-0G5,FALSE,redacted,FALSE,CERT-2010-460628,TRUE,MRN-6183442,TRUE,3375 201569,TRUE,5164157337684095,TRUE,masked: **** **** **** 5678,FALSE,luc.dupont@sample.co.uk,TRUE,+33 5 53 10 40,TRUE,,FALSE,"183 Rue du Faubourg, Appartement 33 93199 Paris, France",TRUE,-52.019466;-169.730548,TRUE,183.71.233.47,TRUE,,FALSE,85:ed:77:b6:6b:a7,TRUE
Alice Williams,TRUE,alicewilliams,FALSE,corp:Alice Williams,TRUE,730 81 3786,TRUE,NID-W4U0GB8C,FALSE,CNBKLG,FALSE,NVXGLG06,FALSE,,FALSE,CERT-2006-160739,TRUE,MRN-1422632,TRUE,2635 54690,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,alice.williams@testmail.com,TRUE,-2302,FALSE,,FALSE,"8101 Oak Avenue, Chicago, WA 61963, USA",TRUE,"{""lat"": 71.756628, ""lon"": 151.680469}",TRUE,226.242.17.34,TRUE,Z01618X8RNEF,FALSE,22-1e-cf-b5-2b-9c,TRUE
Tom Johnson,TRUE,  tomjohnson_x  ,FALSE,corp:Tom Johnson,TRUE,,FALSE,1.70253E+11,FALSE,OBAMLVY,FALSE,R2QEMPEGWF06,FALSE,,FALSE,CERT-2017-787021,TRUE,MRN-2663154,TRUE,485297993,TRUE,,FALSE,4750163270349142,TRUE,tom.johnson@sub.sample.co.uk,TRUE,595.810.9418,FALSE,+33 2 98 39 36,TRUE,"7999 Maple Drive, Seattle, WA 82109, USA",TRUE,"56.121049,118.750149",TRUE,127.0.0.1,TRUE,4HYESSG8WHT3,FALSE,3fd4156a90a7,FALSE
CLAIRE O'CONNOR,TRUE,claireoconnor123,FALSE,CLAIRE_1,FALSE,393986687,TRUE,NID-DL6FENAA,FALSE,PNHSF9HE,FALSE,0PMBVA3R-VDS,FALSE,,FALSE,CERT-2005-462441,TRUE,MRN-9802844,TRUE,2265 9415258,TRUE,5635781164466843,TRUE,6101460235359681,TRUE,CLAIRE.OCONNOR@service.net,TRUE,+33 8 75 97 68,TRUE,,FALSE,"230 Place de la République, Appartement 42 57051 Paris, France",TRUE,Latitude: 88.447409; Longitude: 176.349038,TRUE,127.0.0.1,TRUE,SN-9676443,TRUE,979e.c3ed.974b,FALSE
olivia de la cruz,TRUE,oliviadelacruz385,TRUE,acct_olivia_de_la_cruz,FALSE,257940836,TRUE,NID-MX15L0LX,FALSE,IW30FWBP,FALSE,W6Q8D70E,FALSE,redacted,FALSE,CERT-2021-796917,TRUE,MRN-0434229,TRUE,56502578,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,olivia_de_la_cruz-44@company.org,TRUE,+33 7 30 43 47,TRUE,,FALSE,"8464 3rd St, Seattle, IL 13274, USA",TRUE,Latitude: 69.686352; Longitude: -139.356814,TRUE,113.142.41.77,TRUE,SN-3822593,TRUE,c75a.9ff3.df64,FALSE
MaRiE sMith,FALSE,mariesmith123,FALSE,MaRiE_50,FALSE,120 98 4810,TRUE,FR85645192427,TRUE,JL75NUGF,FALSE,47ZPQERS9452,FALSE,redacted,FALSE,CERT-2013-815327,TRUE,MRN-1031887,TRUE,1865 153121,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6226412465529576,TRUE,MARIE.SMITH@example.com,TRUE,-6889,FALSE,,FALSE,"75 Avenue des Champs-Élysées, Appartement 15 88328 Lyon, France",TRUE,"-67.069055,58.477971",TRUE,7b6a:d4ef:c7cb:8678:7f78:b776::8b07,TRUE,NI3U6RV1J4GM,FALSE,49:84:99:c8:8d:b2,TRUE
Sébastien Dupont,TRUE,sébastiendupont,FALSE,corp:Sébastien Dupont,TRUE,350 78 6875,TRUE,FR23078141257,FALSE,T4U2EGOH,FALSE,075NHCITKY,FALSE,,FALSE,CERT-2010-630600,TRUE,MRN-9468458,TRUE,073664970695,TRUE,<script>alert('xss')</script>,FALSE,masked: **** **** **** 5678,FALSE,"""sébastien.dupont@1""@sample.co.uk",TRUE,+33 9 56 69 64,TRUE,+33 4 25 64 12,TRUE,"14 Rue du Faubourg, 20450 Toulouse, France",TRUE,POINT(70.198722 77.971416),TRUE,127.0.0.1,TRUE,,FALSE,82:d2:3d:8e:54:9c,TRUE
Théo D'Souza,TRUE,théodsouza_x,FALSE,acct_Théo_D'Souza,FALSE,4.57018E+11,FALSE,8.6961E+11,FALSE,MHQI60G7Z,FALSE,4UZ81N,FALSE,,FALSE,CERT-2021-288212,TRUE,MRN-2206992,TRUE,8340 7932818,TRUE,3777110340207366,TRUE,masked: **** **** **** 5678,FALSE,théo.dsouza@sub.service.net,TRUE,(606) 536-8260 x317,TRUE,,FALSE,"31 Place de la République, Résidence Les Tilleuls 78290 Nice, France",TRUE,-27.442299;-136.336012,TRUE,c1d7:2416::c105:ce6b:d2a6:3c82:c523,TRUE,2B61YW3S81X2,FALSE,a3:ed:fb:de:f6:6d,TRUE
JoHn SchmiDt,TRUE,  johnschmidt  ,TRUE,acct_JoHn_SchmiDt,FALSE,000-00-0000,FALSE,NID-NVXE0TFW,FALSE,ZMBMYMO60,FALSE,6ZVBD2SQNU,FALSE,,FALSE,CERT-2020-001510,TRUE,MRN-6536470,TRUE,929465132,TRUE,**** **** **** 2361,FALSE,**** **** **** 9244,FALSE,"""john.schmidt@7""@example.com",TRUE,-3675,FALSE,,FALSE,"9257 Sunset Blvd, San Francisco, NY 37468, USA",TRUE,POINT(-45.597145 -75.182733),TRUE,ebba::9f48:b545:b40:8b9a:e5b:81e3,TRUE,5F19K88LE8IS,FALSE,5231cc63c042,FALSE
Mathieu O'Schmidt,TRUE,mathieuoschmidt609,FALSE,Mathieu_17,FALSE,000000000,TRUE,9.29903E+11,FALSE,D9A34CAO,FALSE,8G5GWDY8UJSY,FALSE,,FALSE,CERT-2018-169504,TRUE,MRN-1512286,TRUE,4.83433E+11,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4155886631438708,TRUE,mathieu.oschmidt@sample.co.uk,TRUE,-6406,FALSE,,FALSE,"146 Rue de l'Église, Appartement 27 70011 Paris, France",TRUE,"{""lat"": -40.733473, ""lon"": -82.303948}",TRUE,a0e3::3db3:f967:a922:a6c7:214f:e677,TRUE,SN-5000320,TRUE,17:23:11:02:D5:A6,TRUE
ETHAN MOREAU,TRUE,​ethanmoreau_x​,FALSE,ETHAN_35,FALSE,,FALSE,FR84795196149,FALSE,KXJH0WP93,FALSE,D3ZYZ5WJ,FALSE,,FALSE,CERT-2020-311959,TRUE,MRN-3157997,TRUE,2393 5260177,TRUE,,FALSE,**** **** **** 9214,TRUE,"""ethan.moreau@4""@testmail.com",TRUE,+33 3 30 22 65,TRUE,+33 9 15 69 10,TRUE,"1372 Maple Drive, Chicago, IL 74141, USA",TRUE,"{""lat"": 56.244297, ""lon"": 62.347482}",TRUE,336b:5b56:352a:6180:63db:94aa:7ca:,FALSE,TRVX41YYJWM0,FALSE,34:f8:3e:45:16:74,TRUE
Vishal O'Schmidt,TRUE,vishaloschmidt367,FALSE,acct_Vishal_O'Schmidt,FALSE,756-77-0134,TRUE,FR89146312453,FALSE,8H9KJKNRR,FALSE,R3T8T7WZTT,FALSE,GOV-444530,TRUE,CERT-2022-275226,TRUE,MRN-5729914,TRUE,30978039934,TRUE,5753919193828912,TRUE,masked: **** **** **** 5678,FALSE,vishal.oschmidt..y@sample.co.uk,TRUE,+33 3 27 19 88,TRUE,(714) 504-2640 x210,TRUE,"880 Maple Drive, Chicago, WA 42118, USA",TRUE,"{""lat"": 13.307162, ""lon"": 42.34852}",TRUE,127.0.0.1,TRUE,,FALSE,51-54-c1-d1-e5-94,TRUE
Léa-Williams,TRUE,léa-williams,TRUE,Léa-Williams Account,TRUE,629309865,TRUE,NID-EUZKIHM3,FALSE,EZ97SA,FALSE,4ZPOAT4GTG,FALSE,,FALSE,CERT-2024-933344,TRUE,MRN-2767741,TRUE,7825 634325,TRUE,**** **** **** 9426,FALSE,masked: **** **** **** 5678,FALSE,léawilliams-90@example.com,TRUE,-4176,FALSE,,FALSE,"242 Boulevard Saint-Germain, Bâtiment 2 89334 Marseille, France",TRUE,"{""lat"": 67.343658, ""lon"": -163.15273}",TRUE,66fa:a4f4::1782:46de:9b37:8e97:fc,TRUE,0IY9RSGS3DQS,FALSE,29b1.78fb.55cd,FALSE
MATHIEU DE LA CRUZ,FALSE,mathieudelacruz,FALSE,MATHIEU DE LA CRUZ Account,FALSE,449-35-3643,TRUE,NID-LP8SDU1S,TRUE,YGK37HJC3,FALSE,JR8C-WKKQI3U,FALSE,GOV-547419,TRUE,CERT-2014-751441,TRUE,MRN-2017011,TRUE,2.30083E+11,FALSE,,FALSE,masked: **** **** **** 5678,FALSE,"""mathieu.de.la.cruz@8""@example.com",TRUE,967.616.5200,TRUE,-3331,FALSE,"90 Allée des Rosiers, Appartement 43 11015 Marseille, France",TRUE,"{""lat"": -31.87272, ""lon"": 139.631718}",TRUE,127.0.0.1,TRUE,SN-2719287,TRUE,f3:5c:f8:be:51:3a,TRUE
Grace de la Cruz,TRUE,gracedelacruz,FALSE,corp:Grace de la Cruz,TRUE,FR06686799420,FALSE,NID-KUGMMU0I,TRUE,SO5L8L6Q,FALSE,GKWIDC,FALSE,,FALSE,CERT-2005-048830,TRUE,MRN-8124796,TRUE,5192 084965,TRUE,**** **** **** 7509,FALSE,**** **** **** 2399,FALSE,"""grace.de.la.cruz@3""@mydomain.fr",TRUE,+33 5 11 87 98,TRUE,,FALSE,"8185 Oak Avenue
Apt 410, Austin, IL 79836",TRUE,POINT(48.390569 -77.59467),TRUE,184.93.40.234,TRUE,,FALSE,a7-cd-11-44-45-77,TRUE
Claire Schmidt,TRUE,claire57,FALSE,Claire Schmidt Account,TRUE,244 14 6921,TRUE,3.33149E+11,FALSE,CBNK0Z,FALSE,F39A66ZQTEZJ,FALSE,redacted,FALSE,CERT-2024-434098,TRUE,MRN-2942501,TRUE,4460 8348649,TRUE,,FALSE,**** **** **** 9911,FALSE,"""claire.schmidt@5""@sample.co.uk",TRUE,+33 6 89 47 42,TRUE,(466) 520-3421 x790,TRUE,"36 Rue de l'Église, Appartement 1 05388 Toulouse, France",TRUE,"60.718946,48.65921",TRUE,2225:484a:32da:326:115a:9296:d082:,TRUE,,FALSE,C4:48:5D:54:1C:A4,TRUE
Camille O'Johnson,TRUE,camilleojohnson,FALSE,Camille_5,FALSE,055-75-9625,TRUE,6.55842E+11,FALSE,2TRILLF1Y,TRUE,WLM6GR,FALSE,redacted,FALSE,CERT-2002-722521,TRUE,MRN-0357779,TRUE,6546 9915897,TRUE,4785814429836875,TRUE,**** **** **** 3155,FALSE,"""camille.ojohnson@8""@company.org",TRUE,+33 5 41 52 29,TRUE,,FALSE,"115 Place de la République, 11902 Lyon, France, near the big, old, oak tree, behind the museum",TRUE,"{""lat"": 79.32812, ""lon"": 70.96062}",FALSE,127.0.0.1,TRUE,,FALSE,6829.e246.281d,TRUE
Robert O'Martin,TRUE,robert85,FALSE,Robert O'Martin Account,TRUE,XXX-XX-XXXX,TRUE,4.37108E+11,FALSE,BLL22QZA,FALSE,O7Q5HO4A,FALSE,redacted,FALSE,CERT-2021-746841,TRUE,MRN-2221200,TRUE,94365869491,TRUE,,FALSE,**** **** **** 6543,FALSE,robert.omartin@testmail.com,TRUE,+33 6 62 31 82,TRUE,,FALSE,"1780 Sunset Blvd, Chicago, WA 30123, USA",TRUE,"81.474668,-103.083199",TRUE,999.999.999.999,TRUE,,FALSE,be-54-33-92-72-f2,TRUE
chris smith,TRUE,chris80,FALSE,acct_chris_smith,FALSE,704-58-9811,TRUE,FR12123496059,FALSE,ZRNYFHP,FALSE,DU4G1K6R5XT6,FALSE,GOV-616828,TRUE,CERT-2023-840032,TRUE,MRN-4614699,TRUE,036199932,TRUE,**** **** **** 4612,FALSE,masked: **** **** **** 5678,FALSE,chris_smith.30@example.com,TRUE,-6214,FALSE,(555) 811-1112 x83,TRUE,"9661 Maple Drive, Seattle, NY 91145, USA",TRUE,-85.669618;-95.62604,TRUE,127.0.0.1,TRUE,,FALSE,44-64-d2-d8-9f-7a,TRUE
Robert Williams,TRUE,robertwilliams255,FALSE,corp:Robert Williams,TRUE,487-96-8183,TRUE,8.31092E+11,FALSE,K19SSE933,FALSE,80F4182L-0IB,FALSE,,FALSE,CERT-2024-615211,TRUE,MRN-8101410,TRUE,4.9517E+11,FALSE,**** **** **** 0024,TRUE,masked: **** **** **** 5678,FALSE,robert.williams@sub.mydomain.fr,TRUE,(436) 257-5460 x837,TRUE,,FALSE,"8207 Oak Avenue, San Francisco, IL 96853, USA",TRUE,-27.034063;-56.451935,TRUE,127.0.0.1,TRUE,SN-3550124,TRUE,68:C3:B4:AC:CE:AE,TRUE
Léa Nguyen,TRUE,léanguyen,FALSE,acct_Léa_Nguyen,FALSE,305 10 6352,TRUE,NID-SOQR9HX9,FALSE,Y74SSOP,FALSE,NHQAJBOBD8GA,TRUE,GOV-332869,TRUE,CERT-2002-121806,TRUE,MRN-7559786,TRUE,1613 71958807,TRUE,**** **** **** 4943,FALSE,**** **** **** 0510,FALSE,léa.nguyen@company.org,TRUE,(293) 746-2081 x740,TRUE,,FALSE,"227 Avenue des Champs-Élysées, Résidence Le Parc 10461 Lyon, France",TRUE,-55.955633;80.582448,TRUE,127.0.0.1,TRUE,,FALSE,1c:e6:80:45:49:60,TRUE
anaïs moreau,TRUE,anaïs65,FALSE,acct_anaïs_moreau,FALSE,Not Provided,FALSE,FR39211878162,FALSE,NTT07VACS,TRUE,Q3KOZGY0JC82,FALSE,,FALSE,CERT-2018-412807,TRUE,MRN-3677639,TRUE,90779886182,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6438833923840991,TRUE,anaïs.moreau@company.org,TRUE,-7433,FALSE,,FALSE,"129 Rue de l'Église, 78166 Nice, France",TRUE,"40.706509,-163.433205",TRUE,:cdae:c425:17cc:1ad1:5b9a:51ff:707,TRUE,SN-5193728,TRUE,9F:33:54:85:AC:CD,FALSE
SébastIen de lA cRuZ,FALSE,sébastiendelacruz123,FALSE,SébastIen de lA cRuZ Account,FALSE,211-19-0230,TRUE,7.81934E+11,FALSE,3JQ4ZH,FALSE,RDOUNCCVY7RH,TRUE,redacted,FALSE,CERT-2004-513146,TRUE,MRN-0697541,TRUE,4503 8607,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,sébastien.de.la.cruz@sub.company.org,TRUE,+33 1 44 31 37,TRUE,,FALSE,"75 Rue du Faubourg, 46085 Marseille, France",TRUE,"{""lat"": -20.342138, ""lon"": -161.891636}",TRUE,:9bea:8f56:90:ca8c:13da:4ac8:c6bd,FALSE,SN-7136916,TRUE,2e:a8:75:0a:53:70,TRUE
Patricia de la Cruz,TRUE,patriciadelacruz,FALSE,corp:Patricia de la Cruz,TRUE,469575657,TRUE,NID-TYH64DK4,FALSE,IRY38OF,FALSE,YRKVB67LPJ,FALSE,,FALSE,CERT-2020-208004,TRUE,MRN-4773237,TRUE,6913 4381,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 7725,FALSE,patricia.de.la.cruz@sub.mydomain.fr,TRUE,308.336.9268,TRUE,,FALSE,"7345 3rd St, Seattle, WA 88683, USA",TRUE,Latitude: 28.569881; Longitude: 119.205195,TRUE,127.0.0.1,TRUE,,FALSE,f16049a5c988,FALSE
samantha de la cruz,TRUE,samanthadelacruz_dev,FALSE,corp:samantha de la cruz,TRUE,NID-MS3SODOS,FALSE,5.66116E+11,FALSE,2S8BJ3,TRUE,I5MAH1TZXJG4,FALSE,,FALSE,CERT-2020-410584,TRUE,MRN-3868443,TRUE,30232763,TRUE,,FALSE,6756344060210916,TRUE,SAMANTHA.DE.LA.CRUZ@example.com,TRUE,(684) 769-8352 x162,TRUE,,FALSE,"7679 Pine Lane, San Francisco, CA 30667, USA",TRUE,Latitude: 80.44861; Longitude: -103.898505,TRUE,92.149.40.225,TRUE,,FALSE,6619.1085.a7bf,FALSE
Camille Smith-Jones,TRUE,camillesmith-jones,FALSE,Camille Smith-Jones Account,TRUE,FR30904581672,FALSE,FR84101959922,FALSE,WLIID5,FALSE,R8YE9M9KWVHS,FALSE,,FALSE,CERT-2025-077982,TRUE,MRN-2456051,TRUE,9592570727,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4262108308320913,TRUE,CAMILLE.SMITHJONES@company.org,TRUE,(672) 274-4446 x937,TRUE,,FALSE,"230 Allée des Rosiers, Bâtiment 4 03900 Toulouse, France",TRUE,-61.689814;-14.194277,TRUE,eccf:bc8b:4c61:bf06::219b:605f:a531,TRUE,SN-4788034,TRUE,8215.59be.b9a9,FALSE
Patricia Leclerc,TRUE,patricialeclerc,FALSE,Patricia Leclerc Account,TRUE,529258140,TRUE,NID-TXRTA0Z7,FALSE,JVNK6MZO,FALSE,9BEG85,FALSE,GOV-283350,TRUE,CERT-2020-199015,TRUE,MRN-0200565,TRUE,1884 97416,TRUE,4556336602352173,TRUE,**** **** **** 2952,FALSE,"""patricia.leclerc@7""@service.net",TRUE,+33 5 93 32 56,TRUE,-4086,FALSE,"9716 Oak Avenue, Chicago, CA 10510, USA",TRUE,"-65.509681,-56.175834",TRUE,3447:fd76:9587:3208:9b51:c5d8::d50b,TRUE,C5CQP4M3XFQP,FALSE,a4-b3-86-db-54-40,TRUE
